"","immune","endo","fibro","classic","basal"
"KMT2A",0,0,0,0.330378221649885,0.654196120949671
"ARCN1",0,0,0,0.223697473592578,0.497863729994237
"DDX6",0.469726295990577,0,0,0,0.719365667535453
"RPS25",1.59393985573419,3.00326643500667,3.04780379589782,1.93781125629685,1.34020170213404
"HYOU1",0,0,0,0,0.624052183467695
"THY1",0,0,1.28284687079713,0,0
"PVRL1",0,0,0,0,0.465870961959735
"TRIM29",0,0,0,0,0.497535011767406
"ARHGEF12",0,0.265574331847562,0,0.500503128462455,0.524518838347815
"HSPA8",1.80691893083543,1.16145868215881,1.25422619795697,1.37233591553734,1.97675205030743
"ESAM",0,1.44914061023381,0,0,0
"ROBO4",0,0.631285589490853,0,0,0
"EI24",0,0,0,0.529929252202478,0.829165469897672
"STT3A",0,0,0,0,0.314043462043532
"SRPR",0,0,0,0,0.35393635795615
"ETS1",0,1.51861134802489,0,0,0
"APLP2",1.20950778726389,1.18847454568899,0.56161073155219,1.65093472498714,2.58242728945346
"ST14",0,0,0,0.801193848135188,0.659393709311521
"KDM5A",0.743606978270488,0,0,0,1.13889736312558
"WNK1",1.15780199642954,0.679520614386584,0,0.399761061562742,1.3352270754199
"ERC1",0,0,0,0,0.322301183695496
"ADIPOR2",0,0,0,0,0.72357771912659
"FKBP4",0,0,0,0,1.04351000157875
"NDUFA9",0,0,0,0,0.525483330197636
"VWF",0,1.72760026352299,0,0,0
"CD9",0,1.53749001655225,1.21058223352719,0.980412777223773,1.50748278369276
"TNFRSF1A",0,1.05968377984908,0.856780561348838,0,0.990036210065473
"SCNN1A",0,0,0,0,0.781315090299981
"LTBR",0,0,0,0.406266811968032,0.88512403361823
"MRPL51",0,0.620572957081761,0.837143802877458,0.750430575636175,1.33172886379696
"NCAPD2",0,0,0,0,0.48435675860055
"GAPDH",2.48264855478193,2.49564470237665,2.90312394615204,2.91731406325091,3.97896481069769
"NOP2",0,0,0,0,0.342333536371204
"CHD4",1.09002003488162,0,0,0.635675360770693,1.71503080027119
"COPS7A",0,0,0,0,0.565638727909619
"MLF2",0,0,0,0.529555845969024,1.03136477005983
"PTMS",0,1.22117041255275,1.48336219432591,0,0.775548698398691
"USP5",0,0,0,0,0.378554308476426
"TPI1",1.35866849729655,1.30896506831332,1.65863807057916,1.65070293737954,2.37299876176641
"ATN1",0,0,0,0,0.359936234821816
"C12orf57",0,1.03235312645783,1.45001874480083,0.612784885692327,0.771149399956367
"PTPN6",0.661587550329345,0,0,0,0
"EMG1",0,0,0,0,0.828983557320586
"PHB2",0,0,0.489019117714645,0.409345857196585,1.42829548892372
"C1S",0,0,1.82547489061216,0,0
"C1R",0,0,1.80631627847201,0,0.237437643440408
"SLC2A3",0,1.01127095540411,0,0,0
"M6PR",0.783601719158415,0,0,0,0.96698074734105
"A2M",0,2.53216993098823,1.18739010585916,0,0
"CLEC2B",0,0.692497694454801,0,0,0
"YBX3",0,1.29433497713025,1.08376913691984,0.872973835541078,2.16311948853865
"ETV6",0,0,0,0,0.378293449313473
"APOLD1",0,1.07272660917302,0,0,0
"GPRC5A",0,0,0,1.43829455148942,1.55297439246678
"EMP1",0,1.42926119576174,0.653133164678156,0.313212923229591,1.71621513021041
"ATF7IP",0,0,0,0,0.448133082498893
"PLBD1",0,0,0,0,0.606306307523579
"H2AFJ",0,0,0.871071067634791,0.643543015584764,0.719149658572866
"WBP11",0,0,0,0,0.756485300948398
"MGP",0,1.9696404851379,2.69968001111402,0,0
"ARHGDIB",2.1793097745516,1.29694434433893,0,0,0.775548698398691
"EPS8",0,0,0,0.764376885317957,0.88512403361823
"STRAP",0,0,0,0,0.940126712270923
"MGST1",0,0,0,0,0.39640819654913
"PLEKHA5",0,0,0,0,0.940126712270923
"AEBP2",0,0,0,0,0.492508305376861
"RECQL",0,0,0,0,0.725123160867399
"GOLT1B",0,0,0,0,0.379667033534121
"LDHB",1.07900381727973,0.980282707524379,1.25267369712803,0,1.80401667048736
"CMAS",0,0,0,0,0.622447473757086
"ETNK1",0,0,0,0,0.354869229332926
"KRAS",0,0,0,0.226427362644924,0.561206125894989
"BHLHE41",0,0,0,0,0.314043462043532
"ASUN",0,0,0,0,0.324782646078472
"FGFR1OP2",0,0,0,0,0.486809441068517
"TM7SF3",0,0,0,0,0.581944766216518
"STK38L",0,0,0,0,0.233625816610796
"ARNTL2",0,0,0,0,0.233625816610796
"PPFIBP1",0,0,0,0,0.832564491136868
"MRPS35",0,0,0,0,1.05636867414185
"KLHL42",0,0,0,0,0.423020254259858
"CCDC91",0,0,0,0,0.413056534197514
"ERGIC2",0,0,0,0,0.728506460393184
"IPO8",0,0,0,0,0.447338112799978
"CAPRIN2",0,0,0,0,0.527421342895668
"FAM60A",0,0,0,0,0.561206125894989
"KIAA1551",1.13181550406067,0,0,0,0.72357771912659
"FGD4",0,0,0,0,0.35393635795615
"DNM1L",0,0,0,0,0.967992106251045
"PKP2",0,0,0,0,0.623409275797992
"ZCRB1",0,0,0,0.394564808673199,0.565655156858703
"SCAF11",1.27393336469066,0.647233094855477,0,0.723751582461509,0.907883951036581
"SLC38A1",0,0,0,0.384729125780939,1.16976482846486
"SLC38A2",0,0,0.571131378627371,0.422929807552432,1.06647634486271
"CCNT1",0,0,0,0,0.359936234821816
"DDX23",0,0,0,0,0.231544629189264
"ARF3",0,0,0,0,0.404542242169996
"TUBA1B",1.31361838758028,1.66044778772857,1.72811064425513,1.02212817487499,1.3668877384202
"TUBA1A",0,0.818771918091963,1.18873009600145,0,0
"TUBA1C",0,0,0,0.43633864002929,0.834094468938456
"TMBIM6",1.93633727497007,1.59139167902895,1.39967998967237,2.09923873518438,2.0981263440635
"COX14",0,0,0.61776514062739,0.325116120255171,0.342333536371204
"LIMA1",0,0,0,0.902829182747315,1.07301650392516
"LARP4",0,0,0,0,0.385053573265364
"DAZAP2",1.05854549336426,0.930239644506568,0.599923703072678,0.775538287680715,0.622447473757086
"BIN2",0.727703197109142,0,0,0,0
"ACVRL1",0,0.817796677018001,0,0,0
"NR4A1",0,0.635665935098646,0.617730449313528,0,0
"KRT7",0,0,0,1.76920469830744,2.27574307214977
"KRT6A",0,0,0,0,2.27925153892639
"KRT5",0,0,0,0,1.39683944051172
"KRT8",0,0,0,2.15209669861626,1.16579748095806
"KRT18",0,0,0,2.26634858466084,1.81893505460702
"EIF4B",1.14919037441967,0.98305698706075,0.7824423517584,0.81480387397417,1.1622120683371
"IGFBP6",0,0,0.635912345818547,0,0.777005705482724
"PFDN5",1.86555325363576,2.02480429322479,2.29895729346688,1.65503292501249,1.46029799219237
"SP1",0,0,0,0,0.493773902144081
"PRR13",0,0,0.4415765849764,0.706315065275992,0
"PCBP2",0.920148017273913,1.25948195561731,1.19389531698976,0.920602327610877,0.883261264984519
"ATP5G2",0.827313909994654,1.5459867485438,1.71532224645112,1.1636357558343,0.761500614729929
"CBX5",0,0,0,0,0.314043462043532
"HNRNPA1",1.15169973201894,2.09495177147382,2.17912018001652,1.25335873010055,0.947671425039093
"COPZ1",0,0,0,0.69541738817332,0.909622982135151
"ITGA5",0,0.977095407753481,0,0,0
"BLOC1S1",0,0.674923279683017,0.688895963364361,0,0
"CD63",1.46186593206537,2.36187965302044,2.85793001136723,2.25510004317177,1.83508267726721
"ORMDL2",0,0,0,0,0.418661761628387
"RPS26",0,2.04808662628652,2.24862933787183,0,0
"ERBB3",0,0,0,0.861439955439147,0.526701156658577
"PA2G4",0,0.584797976395119,0.74173148295175,0.568744689965795,1.12133124110926
"RPL41",0,3.77270341172995,4.13447950748891,1.48667386302049,0.380515090441247
"MYL6",2.55649886168834,2.76651592364488,2.78076295589457,2.51769481313344,2.4088763494673
"SMARCC2",0,0,0,0,0.497863729994237
"CS",0,0,0,0,0.34627219975948
"BAZ2A",0,0,0,0,0.697576420738449
"ATP5B",1.261401087281,1.108781967042,1.16777962604958,1.19555354047159,1.77031461225175
"PTGES3",0,1.0062622962295,1.08545503858545,1.02685686836579,1.0376193042572
"NACA",2.18944037173211,2.33394659305077,2.44939667070048,2.11274049527298,2.37447788525713
"STAT6",0,0,0,0,0.497535011767406
"LRP1",0,0,0.582380833681048,0,0
"NDUFA4L2",0,0,0.517241990745227,0,0
"DCTN2",0,0,0,0,0.614199434407249
"OS9",0.926736593892474,0,0.448068053964369,0.753973708304615,1.02398948771791
"CDK4",0,0,0,0,0.42043901977078
"CTDSP2",0,0,0,0,0.35393635795615
"HMGA2",0,0,0,0,0.497535011767406
"TMBIM4.1",0,0.875785228218767,0.803934483978266,0,0
"CAND1",0,0,0,0,0.715524797099931
"RAP1B",0,0.887786788005968,0.805140776013063,0,0
"CPSF6",0,0,0,0,0.39640819654913
"LYZ",1.33467694627456,0,0,1.73775587539514,0
"CCT2",0,0,0,0.39163516479019,1.01052034586541
"CNOT2",0,0,0,0,0.622447473757086
"PTPRB",0,1.11746197400034,0,0,0
"TSPAN8",0,0,0,1.56232387412084,0
"ATXN7L3B",0,0,0,0,0.413056534197514
"GLIPR1",1.00237031924276,0,0,0,0
"KRR1",0,0,0,0,0.404542242169996
"PHLDA1",0,0,1.22134237838086,0,1.00318984973506
"NAP1L1",1.40766922070462,1.29763688148809,1.71444977766457,0.983336148282998,1.44121011871601
"OSBPL8",0.843657355797664,0,0,0,0.665698942133224
"PPP1R12A",0.963659343840292,0,0,0,0.822848299783109
"CCDC59",0,0,0,0,0.233625816610796
"DUSP6",0,0.838937252013866,0,0.292978575521918,1.47765672394385
"ATP2B1",0,0,0,0,0.4188841975468
"LUM",0,0,2.14770538408177,0,0
"DCN",0,0,2.30496209043504,0,0
"BTG1",2.17175084161703,1.78368904464889,1.32548129364933,1.13202124299926,1.10433374178689
"UBE2N",0,0,0.488945927222624,0,0.497535011767406
"SOCS2",0,0.448332224072533,0,0,0
"NDUFA12",0,1.08757045738244,0.679186736577129,0.570913239349905,0.777005705482724
"VEZT",0,0,0,0.264260551467193,0.413056534197514
"METAP2",0,0,0,0.498091563959247,0.917612768002048
"SNRPF",0,0.767172765293509,0.81978118441932,0,0.184102159471483
"LTA4H",0,0,0,0,0.577532462786109
"ELK3",0,0.905917756772982,0,0,0.378293449313473
"TMPO",0,0,0,0,0.237437643440408
"SLC25A3",1.3080774710067,1.22079151419311,1.35513487795973,1.27015954824257,1.52070326727853
"ARL1",0,0,0,0.278082874955442,0.486809441068517
"HSP90B1",1.86655370619308,1.4755064821932,1.57155434833753,1.95290695112176,2.95488404939271
"C12orf75",0,0,0,0.908170848574401,0
"CKAP4",0,0,0,0,0.900044249663572
"PWP1",0,0,0,0,0.596816071621513
"SART3",0,0,0,0,0.560560277766507
"ISCU",0,0.875908175513898,0.992381261864268,0.409867509536967,0.429176330625369
"CORO1C",0,0,0,0,0.525483330197636
"GLTP",0,0,0,0,0.387250247781657
"ATP2A2",0,0,0,0.741769475562634,1.2277996389431
"ARPC3",1.17329951657412,1.40755268645142,1.34193928529432,1.11677734446649,0.64775473677543
"VPS29",0,0,0.532536049631892,0.428952105343182,0.526701156658577
"PPP1CC",0,0,0,0.54409033899818,0.847907848968832
"ERP29",1.03503738208674,0,0.586509525520352,0.884456826947386,0.828729021355618
"RPL6",1.28444751433699,2.63141968406328,2.84707918576686,1.44269113320693,1.28049346152679
"PTPN11",0,0,0,0,0.777005705482724
"DDX54",0,0,0,0,0.614403860961253
"TESC",0,0,0,0.502913145115268,0
"FBXO21",0,0,0,0,0.359936234821816
"WSB2",0,0,0,0,0.339522759997349
"PEBP1",0.558984376817663,1.0048333520277,1.55059026749731,0.947027014280567,0.861567199051115
"TAOK3",0,0,0,0.328746938002077,0.465098803269082
"GCN1L1",0,0,0,0,0.375433561858414
"RPLP0",2.40350853480075,2.30173081735074,2.76691513320725,2.47981234784619,2.9605356754073
"PXN",0,0,0,0,0.66265599529301
"COX6A1",0,1.47378543403524,1.50133587526183,1.17776440049179,0.636114282511617
"SRSF9",0,0.508794294849483,0.709418905000127,0.394854262485658,0.467467639223966
"DYNLL1",1.00952146333204,1.6702871118349,1.86655487673556,1.54839887279189,1.53060039670383
"RNF10",0,0,0,0.267125167405204,0.576699265092143
"MLEC",0,0.578070291220973,0,0.679746998958156,0.96698074734105
"ANAPC5",0,0,0,0,0.743954491152117
"CLIP1",0,0,0,0,0.719365667535453
"RSRC2",0,0,0,0.546965744785167,0.616259833698678
"DENR",0,0,0,0,0.643518602611143
"ARL6IP4",0,0.509735037525674,0.834700821483352,0,0
"SBNO1",0,0,0,0,0.615525833004043
"TMED2",0,0.71067524053183,1.18857137380269,0.958673469010266,1.05025875096239
"NCOR2",0,0,0,0,0.526701156658577
"UBC",2.17755756942965,2.5397140263668,2.41126037611749,2.27377618671764,2.01572679738869
"RAN",0.714298343061103,1.0428894618837,1.25437306768639,1.10345806797406,1.23022534276188
"SFSWAP",0,0,0,0,0.493773902144081
"ANKLE2",0,0,0,0,0.914628959483867
"GOLGA3",0,0,0,0,0.549468754157443
"MPHOSPH8",0,0.537635178854532,0.57482535901838,0.38561393087088,0.448133082498893
"ZMYM2",0,0,0,0,0.429026753993799
"GJB2",0,0,0,0,0.622447473757086
"SAP18",0.966879736586956,1.2596808659098,1.2805403888766,1.38533513516432,1.12483370989988
"MRP63",0,0,0,0.666631599597281,0.73009069575163
"PARP4",0,0,0,0,0.796684863983577
"NUPL1",0,0,0,0,0.39640819654913
"RPL21",0,3.21554403758331,3.43704158616859,0.695439258421525,0
"GTF3A",0.812530762135287,0,0,0.650900209551089,0.941285150505925
"MTIF3",0,0,0,0.416380159504976,0.498040915799542
"POLR1D",0,0,0,0.544226883885512,0.596889458576281
"FLT1",0,1.26337408011093,0,0,0
"POMP",0,1.68845535852522,1.4159343254655,1.18381175457742,1.01052034586541
"SLC7A1",0,0,0,0,0.35393635795615
"HMGB1",0.721288693694072,2.17421123156856,2.02673466112225,1.18344507835591,0.826012176798491
"ALOX5AP",0.691401761839806,0,0,0,0
"HSPH1",0,0,0,0.685620607217633,1.50275654657841
"N4BP2L2",0.712917181960949,1.1486017799831,0.964186966791777,0.880448271774698,0.614199434407249
"UFM1",0,0,0,0.59612034150602,0.652504445354105
"LHFP",0,0,1.1052567120046,0,0
"ELF1",1.08844986783152,0,0,0.498337428215836,0.622447473757086
"RGCC",0,2.2774299852039,0,0,0
"AKAP11",0,0,0,0,0.418661761628387
"DNAJC15",0,0,0,0.488033158443758,0.526322918834435
"TSC22D1",0,2.04054540785846,1.43977722044409,1.02062836034396,1.28162037328437
"ZC3H13",0,0,0,0.319502105202018,1.05334964582325
"LCP1",2.53483916585231,0,0,0,0.64775473677543
"ESD",0,0,0.915586332437907,0,0.796684863983577
"MED4",0,0,0,0,0.359936234821816
"ITM2B",1.88931305995646,3.00486651458046,2.52843525892406,2.00854252482073,1.69481344221158
"FNDC3A",0,0,0,0,0.231544629189264
"VPS36",0,0,0,0,0.4188841975468
"SUGT1",0,0,0,0,0.51426242233731
"PCDH17",0,0.779587209417074,0,0,0
"DIS3",0,0,0,0,0.497535011767406
"KLF5",0,0,0,1.03241179609759,1.18018026760405
"COMMD6",0,1.2678768562177,1.47303998879976,0.757702615524819,0.324782646078472
"LMO7",0,0,0,1.08202501163523,0.828256749591384
"MYCBP2",1.03410196281105,0,0,0,0.637708592854251
"RBM26",0,0,0,0,0.556812411390595
"NDFIP2",0,0,0,0,0.243619100401801
"DNAJC3",0,0,0,0.349013036095417,0.492335112368358
"MBNL2",0,0,0,0,0.34841702367516
"IPO5",0,0,0,0,0.784766518137115
"STK24",0,0,0,0.634153734458969,1.07533270897642
"DOCK9",0,0.710066906826189,0,0,0.192308277392496
"UBAC2",0,0,0,0,0.35353175654017
"TM9SF2",0,0,0,0.744187281196377,0.832828870240803
"EFNB2",0,0,0,0,0.900044249663572
"ARGLU1",0.624978765087237,1.17709110611699,0,0.735126996727607,0.637708592854251
"COL4A1",0,1.5592313181892,1.22533350112101,0,0
"COL4A2",0,1.05250240092551,0.803217727041447,0,0
"CARS2",0,0,0,0,0.419427948955861
"CUL4A",0,0,0,0,0.34841702367516
"LAMP1",0,0.922219708277123,1.03726710966973,0.840293235256413,0.924735672525375
"GAS6",0,0.762976402840535,0.755048612695105,0,0
"CDC16",0,0,0,0,0.324782646078472
"APEX1",0,0,0,0.356448587116171,0.900044249663572
"RNASE1",0,1.77868558865789,0,0,0
"SUPT16H",0,0,0,0,0.826012176798491
"CHD8",0,0,0,0,0.57655114648406
"DAD1",0,1.20351800265887,1.20695655396899,1.10925787317593,1.05410009948538
"OXA1L",0,0,0,0,0.607997739685259
"MRPL52",0,0,0,0.583885189625417,0.743954491152117
"MMP14",0,0,0.981663398866866,0.345484167579791,0.861567199051115
"LRP10",0,0,0,0.876397529055069,1.1011520574441
"PRMT5",0,0,0,0,0.39640819654913
"PSMB5",0,0.884789797245187,0.936533111209807,0.67815682308483,1.12292378377019
"ACIN1",0,0,0,0.1913857252101,0.850142225190528
"C14orf119",0,0,0,0,0.474005535931123
"PSME1",1.43522386078984,1.20954912046805,1.05463429486329,1.30640599657566,1.48931698119315
"PSME2",1.00918897778944,0.815107486941949,0.653133164678156,0.959269079847252,1.1357856350067
"NEDD8",0.965770115974612,1.29589948984043,1.27012044483332,1.13078434032325,1.2640950269652
"ADCY4",0,0.827537429890382,0,0,0
"HECTD1",0,0,0,0.346533231303022,0.907883951036581
"ARHGAP5",0,0,0,0.700796641062835,0.848977570650431
"SPTSSA",0,0,0.372858046043858,0,0.314043462043532
"SNX6",0,0,0,0.273293183056059,0.657102981703826
"BAZ1A",0.574045037049823,0,0,0,0.755317023607327
"FAM177A1",0,0.67764302602192,0,0.572087665601432,0.35393635795615
"PSMA6",0,0,0,0,0.614822886852919
"NFKBIA",1.73281901242165,1.76276435846285,1.17014856171851,0.594168636535421,1.04351000157875
"CLEC14A",0,1.58663371843569,0,0,0
"PNN",0,0,0,0.596577706763831,0.743954491152117
"FKBP3",0,0,0,0,0.439361755624904
"RPS29",1.5994334620047,3.07715473510717,3.17902344200035,2.04309345585864,1.42536873919444
"RPL36AL",1.21066414818656,1.66320320607359,1.82507377686069,1.36563669807566,1.1093940642714
"NEMF",0,0,0,0,0.643140230923982
"ARF6",0,0,0,0,0.66265599529301
"NIN",0,0,0,0,0.231544629189264
"TMX1",0,0,0,0,0.494080958575941
"FRMD6",0,0,0,0,0.636114282511617
"C14orf166",0,0.754212501695203,0.99748351270007,0.553649614081577,0.698947222037074
"ERO1L",0,0,0,0.763789603350659,0.767556100619383
"CNIH1",0,0,0,0,0.631462815267383
"MAPK1IP1L",0,0,0,0,0.465870961959735
"LGALS3",0,0.796351511315,1.24434588404303,1.96747378442291,1.37577479566105
"KTN1",1.12862209406096,1.66477755866811,1.05475402031362,1.43996377474375,1.61629973843581
"PSMA3",0,0.378050922745763,0,0.484165764462314,0.743549092459195
"DAAM1",0,0,0,0,0.447338112799978
"DHRS7",0,0,0,0.337519770125446,0.623409275797992
"HIF1A",0.615057018181809,0.602334772116333,0.610832222334159,0.330452637406988,0.847907848968832
"PPP2R5E",0,0,0,0,0.34627219975948
"SYNE2",0,0.901968867689091,0,0.903418526506319,0.829165469897672
"MTHFD1",0,0,0,0,0.233625816610796
"PLEKHG3",0,0,0,0,0.494080958575941
"CHURC1",0,0.61388128378689,0.794489593406194,0.43320777123597,0.448133082498893
"GPX2",0,0,0,0.661032025593336,0
"MPP5",0,0,0,0,0.243619100401801
"ATP6V1D",0,0,0,0,0.412624354905339
"EIF2S1",0,0,0,0,0.675738499389729
"PLEK2",0,0,0,0,0.697576420738449
"VTI1B",0,0,0,0,0.448133082498893
"ZFP36L1",1.2727599991359,1.2678768562177,1.68147892685085,0.957699397190183,0.912363800506193
"ACTN1",0,0,1.18440330215536,0.636058499295682,0.995435469372427
"DCAF5",0,0,0,0,0.4188841975468
"ERH",0,1.22211214780472,1.33445364719206,0.811051763589017,0.761226914213786
"SRSF5",1.20327325900185,1.30638647814496,1.10028195709967,0.886715383076904,0.829165469897672
"COX16",0,0,0,0,0.401766292794707
"RBM25",1.13195789675541,0.620608165239756,0,0.662906866646149,1.05025875096239
"NPC2",1.08923433062466,1.3217284196573,1.3781568795395,0.765354198334593,0.829165469897672
"YLPM1",0,0,0,0,0.324782646078472
"EIF2B2",0,0,0,0,0.378554308476426
"TMED10",0.661837291777297,0.603966545677713,0.982551334156936,1.15380065615389,1.43388290580029
"FOS",2.29470320035248,1.73010905933411,1.54596356180438,1.56284908042719,1.29947695644132
"AHSA1",0,0,0,0,0.577532462786109
"SPTLC2",0,0,0,0,0.39640819654913
"SLIRP",0,0.901794948927225,0.967739055852765,0.55767372480795,0.615525833004043
"SNW1",0,0,0,0,0.665698942133224
"SEL1L",0,0,0,0,0.637708592854251
"ZC3H14",0,0,0,0,0.526701156658577
"CALM1",2.11232513354973,1.85674358027956,1.35098587078419,1.51101788117054,1.90375129004809
"SMEK1",0,0,0,0,0.439361755624904
"TRIP11",0,0,0,0,0.556812411390595
"NDUFB1",0,1.25913924350616,1.17007181048155,0.626394268275745,0.467467639223966
"CPSF2",0,0,0,0,0.48435675860055
"GOLGA5",0,0,0,0,0.364895679224976
"DDX24",0.819816478596677,0.693297274359848,0.735840478353919,0.571634432564203,1.10633822565364
"IFI27",0,3.14022969169047,1.11350577003309,2.56009566958383,1.57074896870655
"IFI27L2",0,0,0.737147930315418,0.484117858272179,0.549468754157443
"SERPINA1",0,0,0,1.23677617151194,0.614199434407249
"DICER1",0,0,0,0,0.631658659918067
"PAPOLA",1.00302582760771,0.820136384852542,0.597955810873032,0.893177078946678,1.27558949685713
"EVL",1.08997635202162,0,0,0,0
"YY1",0.795482583056003,0,0,0.597367010904236,0.962070278531159
"WARS",0,0,0,0,0.576699265092143
"PPP2R5C",0.655986085920062,0,0,0,0.848977570650431
"DYNC1H1",0.815049384524173,0,0,0.710408273629321,1.342064231393
"HSP90AA1",2.45819990192619,1.74736383189979,1.76107661995736,2.58531973870732,3.30718325336717
"RCOR1",0,0,0,0,0.322301183695496
"CDC42BPB",0,0,0,0,0.64775473677543
"TNFAIP2",0,0,0,0,0.467467639223966
"EIF5",1.06622654001832,0,0,0.950342944908869,1.48931698119315
"MARK3",0,0,0,0,0.560560277766507
"BAG5",0,0,0,0,0.465098803269082
"C14orf2",0,1.2296802050212,1.44056500288043,0.942367025847112,0.878352692436821
"INF2",0,0,0,0,0.601476032936875
"SIVA1",0,0,0.573037956578792,0,0.601476032936875
"AHNAK2",0,0,0,0.309222123012141,1.76541568980659
"CRIP2",0,2.14707740187142,0.970199756981155,0.631155008281265,0.615525833004043
"CYFIP1",0,0,0,0,0.714019005569597
"NIPA2",0,0,0,0,0.364895679224976
"UBE3A",0,0,0,0,0.841774343081023
"HERC2",0,0,0,0,0.342333536371204
"TJP1",0,0,0,0.488343173969698,0.924735672525375
"EMC7",0,0,0,0,0.423020254259858
"EMC4",0,0,0.520226425707462,0.620679179929774,0.82329017914816
"NOP10",0,1.18200597887015,0.969158722297987,0.836475006101763,0.342333536371204
"ZNF770",0,0,0,0,0.448133082498893
"THBS1",0,0,0.740121819735439,0,0.48435675860055
"EIF2AK4",0,0,0,0,0.379667033534121
"SRP14",1.30317498612416,2.56481750961319,2.21047219017591,1.73297244884609,1.4414564126099
"IVD",0,0,0,0,0.231544629189264
"RMDN3",0,0,0,0,0.263175626355656
"SPINT1",0,0,0,0.809011734355856,1.02252435309086
"CHP1",0,0,0,0.547265535733696,0.412624354905339
"RTF1",0,0.683513619796301,0,0.560657431168158,0.743028543897543
"EHD4",0,1.10451506118282,0,0,0
"TMEM87A",0,0,0,0.326300934855816,0.576699265092143
"ZNF106",0,0,0,0,0.714019005569597
"PDIA3",1.24584203440854,1.22346525376419,1.36755968851077,1.47479569184067,1.7360849798154
"SERF2",1.94625308458679,2.89632670840839,2.87266287132705,2.5584664602754,1.70302461990738
"CASC4",0,0,0,0.595790684553551,0.448133082498893
"EIF3J",0,0,0,0.540391614077983,0.637708592854251
"B2M",4.14700124563662,4.84855895485316,4.21394626157068,3.82744503755741,2.97328242074984
"DUT",0,0.827766918835228,0.846613608958425,0.352480658874223,0.652504445354105
"EID1",0.920875128852421,1.57495008374702,1.73100085147026,0.896681724121885,0.796684863983577
"COPS2",0,0,0,0,0.451549188109314
"USP8",0,0,0,0,0.447338112799978
"TMOD3",0,0,0,0.450652653578318,0.842037429126106
"ARPP19",0,0,0,0.385609825210568,0.589999647441075
"RSL24D1",0,0.445302858898481,0.925999898641626,0.510812831544662,0.498167555914572
"ADAM10",0,0,0,0.547097278932634,0.990036210065473
"FAM63B",0,0,0,0,0.465870961959735
"SLTM",0,0,0,0.582188707929839,0.82329017914816
"MYO1E",0,0,0,0,0.231082423107142
"GCNT3",0,0,0,0.3029017487384,0
"GTF2A2",0,0,0.571382441465304,0,0.404542242169996
"BNIP2",0,0.279639609138823,0,0,0.39640819654913
"ANXA2",1.45063895424497,1.98702447190753,1.78388713662283,2.79463942712249,3.20818598013571
"VPS13C",0.931185403523441,0,0,0,0.465098803269082
"TPM1",0,0.9204478296652,1.86176396259767,1.56773777400113,1.16742148855936
"RPS27L",0,1.2744281462062,1.69163913057887,1.33647107835858,0.184102159471483
"SNX1",0,0,0,0,0.237437643440408
"PPIB",1.11985491750751,1.26508646030002,1.64126317742718,1.41532865321269,1.60094374932677
"OAZ2",0,0,0.626271269819342,0,0
"SPG21",0,0,0,0,0.378554308476426
"PTPLAD1",0,0,0,0.375248261500123,0.742370275346168
"RAB11A",0,1.17958182013573,0.410076850291785,1.03439408733098,0.745192848278161
"RPL4",2.51664170741894,2.16138030322458,2.37139035885085,2.19070898600502,2.82890693162236
"SMAD3",0,0,0,0,0.637708592854251
"ANP32A",0,0,0,0.575386021275065,0.742370275346168
"RPLP1",2.77846763393956,3.56478354196898,3.97080186748372,3.04824581529195,2.91682528434438
"UACA",0,0.454794591019776,0,0,0
"PKM",1.55893456990057,0.951029551811424,1.50493376132972,2.1408018139428,2.59845627215291
"HEXA",0,0,0,0,0.35353175654017
"NPTN",0,0,0,0.444809499543518,0.56954332269584
"CD276",0,0,0,0,0.324782646078472
"SCAMP2",0,0,0,0.304853783390201,0.412624354905339
"COX5A",0,0.841830864226002,0.820171940653369,0.934176830345872,0.847907848968832
"SIN3A",0,0,0,0,0.231544629189264
"IMP3",0,0,0,0,0.4188841975468
"ETFA",0,0,0,0,0.364895679224976
"RCN2",0,0,0,0,0.615525833004043
"TSPAN3",0,0,0,1.46157959556216,0.777005705482724
"PSMA4",0.592989170245371,0.874899400417082,0.900060308458648,0.932632213089909,1.07691484197849
"MORF4L1",0.63552897978134,1.46246030713133,1.60910215841357,1.00073564901101,0.794273034690966
"CTSH",0.852744225369875,0.690698728577974,0,0.869216554000371,1.13313414840714
"TMED3",0,0,0,0.650322953146617,0.900044249663572
"ZFAND6",0,0,0,0.44386708860822,0
"MESDC2",0,0,0,0.575334988025226,0.847907848968832
"SEC11A",0,0.946640897416861,1.02308703698093,0.748620847459486,0.781315090299981
"AKAP13",1.4931851979049,0.877668328952891,0.491557758598477,0.841064712455644,0.867317402433451
"MFGE8",0,0,1.34479062055222,0,0
"ABHD2",0,0,0,1.16467142935298,0.832564491136868
"SEMA4B",0,0,0,0,0.556812411390595
"CIB1",0.852203964516949,0,0.80503817973735,1.16834994617933,1.0157577009009
"IQGAP1",1.88125508953146,0.703248055557272,0,1.13916458136817,1.69423300438744
"FURIN",0,0,0,0,0.263175626355656
"CHD2",0.718260049512879,0,0,0.532811235956102,0.761226914213786
"NR2F2",0,0,0.913212426793001,0,0
"IGF1R",0,0,0,0,0.39640819654913
"VIMP",0,0.671544732234563,0.901154518836722,0.80690623618162,0.552676604636767
"NME4",0,0,0.537927576559769,0,0
"C16orf13",0,0,0,0.353517983271623,0.465098803269082
